,train,eval
0,0.4551245618260132,0.4076020207108294
1,0.36927358283186856,0.42788560660263175
2,0.31784859767956836,0.4504357319169059
3,0.2845560317929342,0.4883466548757616
4,0.2677421221825874,0.42694633947071914
