,train,eval
0,0.4796821657779082,0.4585728799243887
1,0.39925500063471636,0.35278335875067524
2,0.3694606715110394,0.3158124412471306
3,0.3509718178156412,0.30990834641800136
4,0.334003797082125,0.315204979581368
5,0.32276782151311634,0.3358140190363399
6,0.31376024525050283,0.2676694579087867
7,0.3048693406237465,0.4401646336975569
8,0.29734900834144284,0.4645146271269657
9,0.2919341422758012,0.27992843925216776
10,0.28540961586360664,0.3125463977182831
